,host_id,host_response_time,host_identity_verified,availability_365,review_scores_rating
4023,3665164,4,TRUE,365,9
4024,3665794,1,TRUE,251,10
4025,3665913,1,TRUE,1,10
4026,3666608,1,TRUE,365,10
4027,3669920,4,TRUE,248,10
4028,3670614,1,FALSE,0,10
4029,3672503,1,TRUE,197,10
4030,3672774,1,TRUE,341,9
4031,3673451,1,FALSE,252,9
4032,3673911,2,TRUE,91,9
